checklist_id,project_id,number,name,status_id,status,type_id,type_name,asset_name,asset_type,assigned_name,assigned_type,discipline_id,discipline,note,tools,date_created,asset_key,assigned_key,template_id,template_version,has_structurally_changed,time_to_close_seconds,extended_status,script_in_development_date,assigned_date,in_progress_date,installation_ready_(pre-energization)_date,de-energized_inspection_complete_(cxa)_date,contractor_complete_date,verified_date,removed_from_scope_date
22214016,47945,1,GEN-CNG - Generator,189450,Script in Development,245373,Pre-Functional,GEN-CNG,equipment,Electrical Contractor,role,560202,Div. 26 - Electrical,,,01/21/2026,11137295,727280,1757953,72,0,n/a,"{'script_in_development_date': '2026-01-21 21:08:28', 'script_in_development_person': 'Jaylin Freeman-Broadous', 'assigned_date': '', 'assigned_person': '', 'in_progress_date': '', 'in_progress_person': '', 'installation_ready_(pre-energization)_date': '', 'installation_ready_(pre-energization)_person': '', 'de-energized_inspection_complete_(cxa)_date': '', 'de-energized_inspection_complete_(cxa)_person': '', 'contractor_complete_date': '', 'contractor_complete_person': '', 'verified_date': '', 'verified_person': '', 'removed_from_scope_date': '', 'removed_from_scope_person': ''}",2026-01-21 21:08:28,,,,,,,
